payment_id,transaction_id,payment_method,amount_paid
1031,1031,Kartica,66.25
1032,1032,Kartica,87.25
1033,1033,Kartica,73.07
1034,1034,Gotovina,104.43
1035,1035,Gotovina,54.98
1036,1036,Gotovina,35.1
1037,1037,Gotovina,108.47
1038,1038,Gotovina,66.8
1039,1039,Kartica,23.3
1040,1040,Gotovina,12.5
1041,1041,Kartica,72.3
1042,1042,Gotovina,159.96
1043,1043,Kartica,55.9
1044,1044,Gotovina,253.28
1045,1045,Kartica,35.7
1046,1046,Kartica,39.0
1047,1047,Kartica,21.7
1048,1048,Kartica,35.3
1049,1049,Gotovina,34.9
1050,1050,Kartica,7.9
1051,1051,Gotovina,51.19
1052,1052,Gotovina,126.34
1053,1053,Gotovina,88.47
1054,1054,Kartica,9.0
1055,1055,Kartica,61.7
1056,1056,Gotovina,329.97
1057,1057,Kartica,9.9
1058,1058,Gotovina,43.1
1059,1059,Kartica,2.0
1060,1060,Kartica,53.47
1061,1061,Gotovina,3.9
1062,1062,Gotovina,48.8
1063,1063,Gotovina,28.3
1064,1064,Kartica,10.5
1065,1065,Gotovina,65.7
1066,1066,Gotovina,46.89
1067,1067,Kartica,42.5
1068,1068,Kartica,52.3
1069,1069,Kartica,9.8
1070,1070,Kartica,39.59
1071,1071,Gotovina,5.2
1072,1072,Gotovina,164.47
1073,1073,Kartica,111.5
1074,1074,Kartica,2.0
1075,1075,Gotovina,13.7
1076,1076,Gotovina,13.98
1077,1077,Gotovina,41.3
1078,1078,Gotovina,14.7
1079,1079,Kartica,4.9
1080,1080,Gotovina,71.37
1081,1081,Kartica,21.89
1082,1082,Gotovina,19.98
1083,1083,Gotovina,36.57
1084,1084,Gotovina,49.99
1085,1085,Kartica,91.43
1086,1086,Gotovina,6.8
1087,1087,Kartica,34.5
1088,1088,Kartica,41.7
1089,1089,Gotovina,14.7
1090,1090,Kartica,86.55
1091,1091,Kartica,16.5
1092,1092,Gotovina,3.3
1093,1093,Kartica,26.3
1094,1094,Kartica,576.02
1095,1095,Gotovina,9.8
1096,1096,Gotovina,11.7
1097,1097,Gotovina,66.5
1098,1098,Kartica,43.78
1099,1099,Kartica,63.0
1100,1100,Gotovina,1.9
1101,1101,Gotovina,49.1
1102,1102,Kartica,54.7
1103,1103,Gotovina,22.9
1104,1104,Kartica,50.19
1105,1105,Kartica,8.4
1106,1106,Gotovina,85.97
1107,1107,Kartica,73.6
1108,1108,Gotovina,10.8
1109,1109,Gotovina,17.6
1110,1110,Kartica,16.0
1111,1111,Kartica,0.4
1112,1112,Kartica,22.9
1113,1113,Kartica,7.8
1114,1114,Kartica,21.1
1115,1115,Gotovina,11.0
1116,1116,Gotovina,29.19
1117,1117,Gotovina,0.8
1118,1118,Gotovina,3.0
1119,1119,Kartica,39.96
1120,1120,Gotovina,19.5
1121,1121,Gotovina,104.15
1122,1122,Gotovina,39.6
1123,1123,Kartica,38.35
1124,1124,Gotovina,34.9
1125,1125,Gotovina,3.5
1126,1126,Kartica,11.2
1127,1127,Gotovina,26.5
1128,1128,Kartica,54.0
1129,1129,Gotovina,361.35
1130,1130,Kartica,21.2
1131,1131,Kartica,23.18
1132,1132,Gotovina,16.19
1133,1133,Kartica,27.89
1134,1134,Gotovina,11.69
1135,1135,Kartica,95.57
1136,1136,Kartica,92.88
1137,1137,Kartica,29.5
1138,1138,Kartica,251.05
1139,1139,Kartica,16.3
1140,1140,Gotovina,36.1
1141,1141,Kartica,7.0
1142,1142,Kartica,14.0
1143,1143,Gotovina,40.77
1144,1144,Gotovina,59.5
1145,1145,Gotovina,50.4
1146,1146,Kartica,58.94
1147,1147,Kartica,14.9
1148,1148,Kartica,17.8
1149,1149,Gotovina,41.76
1150,1150,Kartica,11.98
1151,1151,Gotovina,1.5
1152,1152,Kartica,13.0
1153,1153,Gotovina,18.48
1154,1154,Gotovina,18.6
1155,1155,Gotovina,72.92
1156,1156,Gotovina,23.8
1157,1157,Gotovina,7.0
1158,1158,Gotovina,9.0
1159,1159,Kartica,50.97
1160,1160,Gotovina,61.4
1161,1161,Gotovina,44.5
1162,1162,Kartica,33.95
1163,1163,Kartica,121.3
1164,1164,Gotovina,45.3
1165,1165,Kartica,23.97
1166,1166,Gotovina,4.5
1167,1167,Gotovina,33.8
1168,1168,Gotovina,18.2
1169,1169,Kartica,59.58
1170,1170,Kartica,15.6
1171,1171,Gotovina,21.89
1172,1172,Kartica,3.3
1173,1173,Gotovina,20.2
1174,1174,Kartica,2.5
1175,1175,Kartica,12.0
1176,1176,Gotovina,67.7
1177,1177,Kartica,32.1
1178,1178,Gotovina,60.59
1179,1179,Gotovina,119.15
1180,1180,Gotovina,18.7
1181,1181,Kartica,23.2
1182,1182,Gotovina,19.6
1183,1183,Kartica,148.95
1184,1184,Kartica,74.57
1185,1185,Gotovina,36.7
1186,1186,Gotovina,43.47
1187,1187,Gotovina,23.7
1188,1188,Kartica,74.6
1189,1189,Kartica,77.59
1190,1190,Kartica,73.2
1191,1191,Gotovina,48.7
1192,1192,Kartica,28.08
1193,1193,Gotovina,38.0
1194,1194,Kartica,9.8
1195,1195,Gotovina,44.1
1196,1196,Kartica,17.5
1197,1197,Kartica,45.29
1198,1198,Gotovina,22.5
1199,1199,Gotovina,21.3
1200,1200,Kartica,199.95
1201,1201,Kartica,66.05
1202,1202,Gotovina,24.89
1203,1203,Gotovina,26.2
1204,1204,Gotovina,281.06
1205,1205,Gotovina,6.5
1206,1206,Gotovina,25.7
1207,1207,Gotovina,49.99
1208,1208,Gotovina,53.4
1209,1209,Kartica,5.0
1210,1210,Kartica,1.6
1211,1211,Gotovina,7.5
1212,1212,Kartica,6.6
1213,1213,Gotovina,1.5
1214,1214,Gotovina,49.45
1215,1215,Gotovina,60.88
1216,1216,Gotovina,39.8
1217,1217,Gotovina,83.73
1218,1218,Kartica,52.69
1219,1219,Kartica,83.9
1220,1220,Kartica,1.5
1221,1221,Gotovina,36.5
1222,1222,Gotovina,12.1
1223,1223,Kartica,15.5
1224,1224,Gotovina,7.7
1225,1225,Kartica,10.0
1226,1226,Kartica,22.2
1227,1227,Kartica,31.0
1228,1228,Gotovina,14.5
1229,1229,Gotovina,19.98
1230,1230,Kartica,23.2
1231,1231,Kartica,99.85
1232,1232,Kartica,12.5
1233,1233,Gotovina,24.5
1234,1234,Kartica,39.09
1235,1235,Gotovina,17.7
1236,1236,Kartica,40.9
1237,1237,Gotovina,47.5
1238,1238,Gotovina,233.37
1239,1239,Kartica,118.05
1240,1240,Gotovina,25.2
1241,1241,Gotovina,9.5
1242,1242,Kartica,41.0
1243,1243,Gotovina,64.7
1244,1244,Gotovina,10.8
1245,1245,Gotovina,34.0
1246,1246,Gotovina,25.4
1247,1247,Gotovina,5.5
1248,1248,Gotovina,39.96
1249,1249,Gotovina,12.5
1250,1250,Kartica,96.4
1251,1251,Gotovina,95.26
1252,1252,Kartica,55.3
1253,1253,Gotovina,25.5
1254,1254,Gotovina,45.0
1255,1255,Gotovina,27.0
1256,1256,Kartica,58.7
1257,1257,Kartica,163.45
1258,1258,Gotovina,35.34
1259,1259,Gotovina,45.0
1260,1260,Kartica,35.96
1261,1261,Kartica,46.5
1262,1262,Kartica,18.6
1263,1263,Gotovina,65.85
1264,1264,Gotovina,5.0
1265,1265,Gotovina,79.0
1266,1266,Kartica,12.4
1267,1267,Kartica,103.06
1268,1268,Kartica,22.0
1269,1269,Kartica,18.2
1270,1270,Gotovina,23.1
1271,1271,Gotovina,7.8
1272,1272,Kartica,16.6
1273,1273,Gotovina,43.8
1274,1274,Kartica,14.7
1275,1275,Gotovina,180.22
1276,1276,Kartica,12.79
1277,1277,Gotovina,24.7
1278,1278,Kartica,83.54
1279,1279,Gotovina,32.58
1280,1280,Kartica,128.07
1281,1281,Kartica,14.7
1282,1282,Gotovina,7.8
1283,1283,Kartica,5.8
1284,1284,Kartica,510.05
1285,1285,Kartica,17.4
1286,1286,Kartica,33.9
1287,1287,Gotovina,31.39
1288,1288,Gotovina,15.0
1289,1289,Kartica,26.0
1290,1290,Kartica,38.69
1291,1291,Kartica,25.3
1292,1292,Kartica,3.0
1293,1293,Kartica,15.6
1294,1294,Gotovina,45.9
1295,1295,Kartica,53.5
1296,1296,Kartica,63.09
1297,1297,Gotovina,52.78
1298,1298,Kartica,13.49
1299,1299,Kartica,51.97
1300,1300,Gotovina,19.7
1301,1301,Gotovina,39.97
1302,1302,Kartica,39.0
1303,1303,Kartica,23.7
1304,1304,Gotovina,3.1
1305,1305,Gotovina,13.3
1306,1306,Gotovina,18.5
1307,1307,Kartica,61.27
1308,1308,Gotovina,17.1
1309,1309,Gotovina,298.32
1310,1310,Kartica,17.5
1311,1311,Gotovina,4.4
1312,1312,Kartica,30.3
1313,1313,Kartica,106.98
1314,1314,Kartica,78.85
1315,1315,Gotovina,29.1
1316,1316,Gotovina,57.43
1317,1317,Kartica,124.46
1318,1318,Gotovina,18.1
1319,1319,Kartica,21.48
1320,1320,Kartica,47.1
1321,1321,Gotovina,9.1
1322,1322,Kartica,15.4
1323,1323,Kartica,20.1
1324,1324,Gotovina,9.7
1325,1325,Gotovina,13.0
1326,1326,Kartica,4.8
1327,1327,Kartica,17.5
1328,1328,Gotovina,3.8
1329,1329,Gotovina,189.65
1330,1330,Kartica,7.9
1331,1331,Gotovina,104.05
1332,1332,Kartica,38.89
1333,1333,Kartica,38.08
1334,1334,Kartica,221.55
1335,1335,Kartica,37.97
1336,1336,Gotovina,6.6
1337,1337,Kartica,36.0
1338,1338,Kartica,8.1
1339,1339,Kartica,37.3
1340,1340,Kartica,221.25
1341,1341,Kartica,106.5
1342,1342,Kartica,19.2
1343,1343,Gotovina,43.78
1344,1344,Kartica,7.5
1345,1345,Kartica,3.5
1346,1346,Gotovina,199.92
1347,1347,Gotovina,91.25
1348,1348,Gotovina,41.5
1349,1349,Gotovina,30.7
1350,1350,Kartica,37.9
1351,1351,Gotovina,13.2
1352,1352,Gotovina,10.5
1353,1353,Kartica,102.21
1354,1354,Gotovina,24.7
1355,1355,Kartica,73.1
1356,1356,Kartica,84.88
1357,1357,Gotovina,2.3
1358,1358,Kartica,33.0
1359,1359,Kartica,128.94
1360,1360,Kartica,42.5
1361,1361,Gotovina,135.77
1362,1362,Gotovina,76.69
1363,1363,Kartica,16.8
1364,1364,Kartica,23.5
1365,1365,Kartica,51.96
1366,1366,Kartica,5.5
1367,1367,Kartica,14.0
1368,1368,Kartica,5.1
1369,1369,Gotovina,64.66
1370,1370,Gotovina,31.5
1371,1371,Gotovina,41.19
1372,1372,Gotovina,12.8
1373,1373,Gotovina,45.4
1374,1374,Kartica,25.8
1375,1375,Kartica,31.0
1376,1376,Gotovina,11.3
1377,1377,Kartica,6.9
1378,1378,Gotovina,12.4
1379,1379,Kartica,55.6
1380,1380,Kartica,83.93
1381,1381,Kartica,19.6
1382,1382,Kartica,0.8
1383,1383,Kartica,15.0
1384,1384,Gotovina,102.4
1385,1385,Gotovina,15.4
1386,1386,Gotovina,57.58
1387,1387,Gotovina,34.5
1388,1388,Kartica,40.47
1389,1389,Kartica,16.0
1390,1390,Kartica,31.2
1391,1391,Kartica,28.89
1392,1392,Gotovina,3.3
1393,1393,Gotovina,19.7
1394,1394,Gotovina,4.4
1395,1395,Kartica,119.52
1396,1396,Gotovina,16.3
1397,1397,Gotovina,14.99
1398,1398,Kartica,80.2
1399,1399,Kartica,29.3
1400,1400,Kartica,68.17
1401,1401,Gotovina,8.8
1402,1402,Gotovina,23.6
1403,1403,Kartica,93.16
1404,1404,Kartica,49.99
1405,1405,Kartica,14.7
1406,1406,Kartica,38.2
1407,1407,Kartica,14.0
1408,1408,Gotovina,25.2
1409,1409,Kartica,32.1
1410,1410,Kartica,36.39
1411,1411,Gotovina,40.6
1412,1412,Kartica,73.5
1413,1413,Kartica,59.4
1414,1414,Gotovina,7.5
1415,1415,Gotovina,22.5
1416,1416,Gotovina,55.5
1417,1417,Kartica,59.3
1418,1418,Kartica,109.95
1419,1419,Gotovina,53.0
1420,1420,Kartica,19.98
1421,1421,Gotovina,89.0
1422,1422,Gotovina,270.06
1423,1423,Gotovina,14.7
1424,1424,Kartica,3.3
1425,1425,Gotovina,49.4
1426,1426,Gotovina,79.05
1427,1427,Kartica,9.2
1428,1428,Kartica,52.69
1429,1429,Kartica,48.05
1430,1430,Gotovina,92.16
1431,1431,Kartica,35.1
1432,1432,Kartica,19.6
1433,1433,Kartica,31.4
1434,1434,Gotovina,30.5
1435,1435,Kartica,216.76
1436,1436,Kartica,14.0
1437,1437,Gotovina,106.72
1438,1438,Gotovina,26.4
1439,1439,Kartica,14.7
1440,1440,Kartica,78.8
1441,1441,Kartica,38.0
1442,1442,Gotovina,51.96
1443,1443,Kartica,38.0
1444,1444,Gotovina,118.75
1445,1445,Gotovina,17.5
1446,1446,Gotovina,20.8
1447,1447,Kartica,36.4
1448,1448,Kartica,19.2
1449,1449,Kartica,37.6
1450,1450,Kartica,25.3
1451,1451,Gotovina,17.8
1452,1452,Gotovina,7.6
1453,1453,Gotovina,188.88
1454,1454,Kartica,50.3
1455,1455,Gotovina,120.41
1456,1456,Kartica,3.2
1457,1457,Kartica,23.97
1458,1458,Gotovina,12.7
1459,1459,Gotovina,64.95
1460,1460,Gotovina,1.5
1461,1461,Gotovina,73.2
1462,1462,Gotovina,7.0
1463,1463,Kartica,34.0
1464,1464,Gotovina,158.5
1465,1465,Gotovina,17.7
1466,1466,Kartica,58.8
1467,1467,Kartica,14.6
1468,1468,Gotovina,20.6
1469,1469,Kartica,5.4
1470,1470,Kartica,12.0
1471,1471,Kartica,2.7
1472,1472,Gotovina,29.97
1473,1473,Gotovina,3.5
1474,1474,Kartica,60.95
1475,1475,Gotovina,164.36
1476,1476,Kartica,60.76
1477,1477,Kartica,68.85
1478,1478,Kartica,39.96
1479,1479,Kartica,34.7
1480,1480,Kartica,47.4
1481,1481,Kartica,15.8
1482,1482,Kartica,2.5
1483,1483,Gotovina,73.35
1484,1484,Kartica,32.4
1485,1485,Kartica,22.8
1486,1486,Gotovina,11.2
1487,1487,Gotovina,81.59
1488,1488,Kartica,4.4
1489,1489,Kartica,23.6
1490,1490,Kartica,79.98
1491,1491,Kartica,43.19
1492,1492,Gotovina,47.49
1493,1493,Kartica,32.7
1494,1494,Gotovina,29.97
1495,1495,Gotovina,31.69
1496,1496,Kartica,10.29
1497,1497,Gotovina,67.3
1498,1498,Kartica,47.08
1499,1499,Gotovina,11.3
1500,1500,Kartica,18.4
1501,1501,Gotovina,1.4
1502,1502,Kartica,25.6
1503,1503,Gotovina,1.4
1504,1504,Gotovina,40.8
1505,1505,Gotovina,77.67
1506,1506,Gotovina,1.8
1507,1507,Kartica,19.0
1508,1508,Kartica,19.0
1509,1509,Kartica,45.5
1510,1510,Kartica,43.1
1511,1511,Kartica,63.7
1512,1512,Kartica,11.6
1513,1513,Gotovina,15.5
1514,1514,Kartica,11.8
1515,1515,Gotovina,33.5
1516,1516,Kartica,2.5
1517,1517,Kartica,36.0
1518,1518,Gotovina,51.8
1519,1519,Gotovina,8.5
1520,1520,Gotovina,41.36
1521,1521,Gotovina,23.1
1522,1522,Gotovina,28.5
1523,1523,Gotovina,9.3
1524,1524,Gotovina,21.0
1525,1525,Kartica,8.99
1526,1526,Kartica,16.4
1527,1527,Kartica,4.4
1528,1528,Gotovina,17.5
1529,1529,Gotovina,42.5
1530,1530,Kartica,25.7
1531,1531,Kartica,62.0
1532,1532,Kartica,28.2
1533,1533,Kartica,22.1
1534,1534,Gotovina,132.0
1535,1535,Kartica,217.35
1536,1536,Gotovina,10.5
1537,1537,Kartica,28.0
1538,1538,Gotovina,11.0
1539,1539,Kartica,60.16
1540,1540,Kartica,51.75
1541,1541,Kartica,3.9
1542,1542,Gotovina,67.4
1543,1543,Gotovina,180.55
1544,1544,Kartica,27.4
1545,1545,Kartica,12.5
1546,1546,Gotovina,79.0
1547,1547,Kartica,39.4
1548,1548,Kartica,40.2
1549,1549,Kartica,22.4
1550,1550,Gotovina,159.96
1551,1551,Kartica,18.7
1552,1552,Kartica,3.2
1553,1553,Gotovina,6.0
1554,1554,Kartica,62.16
1555,1555,Gotovina,12.6
1556,1556,Gotovina,102.43
1557,1557,Kartica,5.5
1558,1558,Gotovina,19.7
1559,1559,Gotovina,23.4
1560,1560,Kartica,5.6
1561,1561,Kartica,9.3
1562,1562,Gotovina,7.1
1563,1563,Kartica,68.2
1564,1564,Gotovina,28.2
1565,1565,Kartica,80.28
1566,1566,Kartica,16.1
1567,1567,Kartica,33.8
1568,1568,Kartica,5.0
1569,1569,Gotovina,31.99
1570,1570,Kartica,24.9
1571,1571,Kartica,45.4
1572,1572,Gotovina,25.0
1573,1573,Kartica,83.4
1574,1574,Kartica,20.59
1575,1575,Kartica,18.8
1576,1576,Kartica,51.9
1577,1577,Kartica,52.5
1578,1578,Gotovina,50.6
1579,1579,Gotovina,8.5
1580,1580,Gotovina,1.5
1581,1581,Gotovina,4.5
1582,1582,Kartica,162.25
1583,1583,Kartica,67.0
1584,1584,Gotovina,77.5
1585,1585,Gotovina,8.2
1586,1586,Gotovina,28.0
1587,1587,Kartica,61.86
1588,1588,Kartica,4.5
1589,1589,Gotovina,24.5
1590,1590,Kartica,97.83
1591,1591,Gotovina,65.96
1592,1592,Gotovina,31.8
1593,1593,Gotovina,39.09
1594,1594,Gotovina,40.09
1595,1595,Kartica,3.5
1596,1596,Kartica,2.5
1597,1597,Gotovina,26.9
1598,1598,Kartica,26.9
1599,1599,Gotovina,184.95
1600,1600,Kartica,65.7
1601,1601,Kartica,64.7
1602,1602,Gotovina,5.9
1603,1603,Gotovina,5.4
1604,1604,Gotovina,60.99
1605,1605,Gotovina,4.9
1606,1606,Gotovina,10.5
1607,1607,Kartica,68.09
1608,1608,Gotovina,35.7
1609,1609,Gotovina,119.07
1610,1610,Gotovina,87.48
1611,1611,Gotovina,56.3
1612,1612,Kartica,56.67
1613,1613,Gotovina,40.76
1614,1614,Kartica,47.6
1615,1615,Kartica,9.9
1616,1616,Gotovina,30.0
1617,1617,Gotovina,22.3
1618,1618,Gotovina,11.8
1619,1619,Gotovina,19.5
1620,1620,Kartica,18.5
1621,1621,Gotovina,56.1
1622,1622,Gotovina,17.9
1623,1623,Gotovina,79.17
1624,1624,Kartica,79.88
1625,1625,Kartica,2.5
1626,1626,Gotovina,25.57
1627,1627,Gotovina,19.3
1628,1628,Gotovina,23.1
1629,1629,Kartica,70.8
1630,1630,Kartica,101.65
1631,1631,Kartica,40.9
1632,1632,Kartica,11.7
1633,1633,Gotovina,25.5
1634,1634,Gotovina,5.5
1635,1635,Gotovina,225.04
1636,1636,Gotovina,31.9
1637,1637,Gotovina,65.5
1638,1638,Kartica,18.5
1639,1639,Kartica,333.76
1640,1640,Kartica,94.8
1641,1641,Kartica,46.5
1642,1642,Kartica,59.98
1643,1643,Gotovina,7.2
1644,1644,Kartica,7.3
1645,1645,Kartica,49.98
1646,1646,Kartica,23.49
1647,1647,Kartica,44.7
1648,1648,Kartica,45.5
1649,1649,Kartica,20.97
1650,1650,Kartica,61.87
1651,1651,Kartica,36.67
1652,1652,Kartica,5.6
1653,1653,Kartica,41.7
1654,1654,Gotovina,92.46
1655,1655,Gotovina,28.99
1656,1656,Gotovina,52.93
1657,1657,Gotovina,43.9
1658,1658,Gotovina,209.58
1659,1659,Kartica,58.0
1660,1660,Gotovina,105.85
1661,1661,Kartica,21.3
1662,1662,Kartica,19.8
1663,1663,Gotovina,36.1
1664,1664,Kartica,57.45
1665,1665,Gotovina,33.3
1666,1666,Kartica,24.2
1667,1667,Kartica,36.6
1668,1668,Gotovina,90.99
1669,1669,Kartica,66.35
1670,1670,Kartica,31.6
1671,1671,Gotovina,60.5
1672,1672,Gotovina,127.05
1673,1673,Gotovina,29.5
1674,1674,Kartica,60.27
1675,1675,Gotovina,3.9
1676,1676,Gotovina,53.8
1677,1677,Kartica,57.18
1678,1678,Gotovina,17.0
1679,1679,Gotovina,19.6
1680,1680,Kartica,4.3
1681,1681,Kartica,1.9
1682,1682,Gotovina,79.96
1683,1683,Gotovina,19.8
1684,1684,Kartica,91.5
1685,1685,Kartica,19.3
1686,1686,Kartica,6.4
1687,1687,Kartica,32.7
1688,1688,Kartica,67.37
1689,1689,Gotovina,9.0
1690,1690,Kartica,7.8
1691,1691,Kartica,27.99
1692,1692,Kartica,113.95
1693,1693,Gotovina,2.2
1694,1694,Gotovina,82.8
1695,1695,Gotovina,39.9
1696,1696,Gotovina,13.4
1697,1697,Kartica,35.76
1698,1698,Gotovina,1.6
1699,1699,Kartica,31.6
1700,1700,Gotovina,73.96
1701,1701,Gotovina,16.7
1702,1702,Kartica,53.1
1703,1703,Kartica,103.99
1704,1704,Gotovina,27.5
1705,1705,Gotovina,40.9
1706,1706,Kartica,9.3
1707,1707,Gotovina,30.0
1708,1708,Kartica,32.18
1709,1709,Kartica,8.4
1710,1710,Gotovina,7.0
1711,1711,Gotovina,172.63
1712,1712,Kartica,91.88
1713,1713,Kartica,24.6
1714,1714,Gotovina,12.5
1715,1715,Gotovina,27.1
1716,1716,Kartica,30.9
1717,1717,Kartica,45.56
1718,1718,Gotovina,14.7
1719,1719,Kartica,65.94
1720,1720,Gotovina,76.4
1721,1721,Gotovina,47.9
1722,1722,Kartica,98.46
1723,1723,Kartica,60.98
1724,1724,Kartica,26.0
1725,1725,Gotovina,51.75
1726,1726,Kartica,14.0
1727,1727,Kartica,267.14
1728,1728,Kartica,73.7
1729,1729,Kartica,30.18
1730,1730,Gotovina,28.3
1731,1731,Gotovina,9.8
1732,1732,Kartica,20.1
1733,1733,Kartica,15.6
1734,1734,Kartica,29.0
1735,1735,Kartica,106.17
1736,1736,Gotovina,140.55
1737,1737,Kartica,28.48
1738,1738,Kartica,75.1
1739,1739,Gotovina,27.08
1740,1740,Kartica,341.46
1741,1741,Gotovina,9.0
1742,1742,Kartica,86.26
1743,1743,Kartica,4.2
1744,1744,Gotovina,8.8
1745,1745,Gotovina,30.3
1746,1746,Gotovina,6.6
1747,1747,Gotovina,24.29
1748,1748,Gotovina,4.5
1749,1749,Kartica,44.88
1750,1750,Gotovina,27.4
1751,1751,Kartica,21.5
1752,1752,Gotovina,13.5
1753,1753,Gotovina,178.05
1754,1754,Kartica,57.67
1755,1755,Kartica,3.3
1756,1756,Gotovina,29.4
1757,1757,Gotovina,211.39
1758,1758,Gotovina,37.8
1759,1759,Gotovina,55.48
1760,1760,Gotovina,10.2
1761,1761,Gotovina,2.6
1762,1762,Gotovina,34.47
1763,1763,Gotovina,32.9
1764,1764,Gotovina,13.0
1765,1765,Kartica,88.76
1766,1766,Kartica,74.85
1767,1767,Kartica,35.7
1768,1768,Kartica,162.47
1769,1769,Gotovina,84.1
1770,1770,Kartica,84.9
1771,1771,Kartica,14.7
1772,1772,Gotovina,23.4
1773,1773,Kartica,1.8
1774,1774,Gotovina,49.1
1775,1775,Gotovina,51.9
1776,1776,Gotovina,47.5
1777,1777,Kartica,38.1
1778,1778,Kartica,194.96
1779,1779,Gotovina,22.6
1780,1780,Gotovina,56.6
1781,1781,Kartica,19.7
1782,1782,Gotovina,47.0
1783,1783,Kartica,58.5
1784,1784,Gotovina,58.15
1785,1785,Kartica,8.0
1786,1786,Kartica,21.6
1787,1787,Kartica,208.38
1788,1788,Gotovina,11.1
1789,1789,Gotovina,14.3
1790,1790,Kartica,109.49
1791,1791,Kartica,7.8
1792,1792,Kartica,44.6
1793,1793,Gotovina,60.58
1794,1794,Kartica,26.8
1795,1795,Kartica,132.96
1796,1796,Kartica,26.0
1797,1797,Gotovina,76.46
1798,1798,Kartica,30.1
1799,1799,Kartica,41.9
1800,1800,Gotovina,20.2
1801,1801,Kartica,13.5
1802,1802,Kartica,48.18
1803,1803,Gotovina,30.4
1804,1804,Kartica,51.96
1805,1805,Gotovina,29.0
1806,1806,Kartica,24.5
1807,1807,Kartica,20.4
1808,1808,Kartica,24.2
1809,1809,Kartica,19.5
1810,1810,Kartica,21.4
1811,1811,Kartica,34.48
1812,1812,Gotovina,23.38
1813,1813,Gotovina,55.2
1814,1814,Kartica,25.89
1815,1815,Kartica,96.1
1816,1816,Kartica,77.2
1817,1817,Gotovina,38.2
1818,1818,Kartica,44.0
1819,1819,Kartica,44.8
1820,1820,Kartica,67.06
1821,1821,Kartica,67.97
1822,1822,Gotovina,21.0
1823,1823,Gotovina,20.1
1824,1824,Gotovina,39.4
1825,1825,Kartica,26.5
1826,1826,Kartica,375.75
1827,1827,Kartica,33.87
1828,1828,Gotovina,23.97
1829,1829,Kartica,54.95
1830,1830,Gotovina,8.4
1831,1831,Kartica,7.0
1832,1832,Kartica,92.99
1833,1833,Kartica,12.0
1834,1834,Kartica,49.95
1835,1835,Kartica,225.78
1836,1836,Kartica,10.5
1837,1837,Gotovina,7.0
1838,1838,Gotovina,85.95
1839,1839,Kartica,29.98
1840,1840,Gotovina,33.76
1841,1841,Gotovina,22.5
1842,1842,Gotovina,39.5
1843,1843,Gotovina,18.0
1844,1844,Gotovina,26.3
1845,1845,Kartica,6.0
1846,1846,Gotovina,151.56
1847,1847,Gotovina,6.0
1848,1848,Kartica,59.57
1849,1849,Kartica,28.5
1850,1850,Kartica,35.0
1851,1851,Kartica,92.55
1852,1852,Gotovina,94.15
1853,1853,Kartica,32.3
1854,1854,Kartica,27.9
1855,1855,Gotovina,39.8
1856,1856,Gotovina,150.96
1857,1857,Kartica,67.93
1858,1858,Kartica,32.1
1859,1859,Kartica,100.37
1860,1860,Kartica,17.2
1861,1861,Gotovina,29.6
1862,1862,Gotovina,23.4
1863,1863,Gotovina,3.6
1864,1864,Kartica,41.1
1865,1865,Kartica,127.06
1866,1866,Gotovina,13.3
1867,1867,Kartica,96.85
1868,1868,Gotovina,42.8
1869,1869,Gotovina,95.76
1870,1870,Kartica,79.9
1871,1871,Kartica,32.8
1872,1872,Gotovina,20.4
1873,1873,Kartica,112.91
1874,1874,Gotovina,108.49
1875,1875,Kartica,78.49
1876,1876,Gotovina,235.45
1877,1877,Kartica,24.8
1878,1878,Gotovina,8.9
1879,1879,Kartica,99.98
1880,1880,Kartica,52.45
1881,1881,Gotovina,5.5
1882,1882,Kartica,17.0
1883,1883,Kartica,35.2
1884,1884,Kartica,69.9
1885,1885,Kartica,22.8
1886,1886,Kartica,16.8
1887,1887,Gotovina,49.7
1888,1888,Kartica,24.2
1889,1889,Kartica,8.8
1890,1890,Gotovina,41.78
1891,1891,Gotovina,183.67
1892,1892,Kartica,9.0
1893,1893,Kartica,23.0
1894,1894,Kartica,97.0
1895,1895,Kartica,68.0
1896,1896,Gotovina,10.5
1897,1897,Gotovina,51.75
1898,1898,Gotovina,17.0
1899,1899,Kartica,14.97
1900,1900,Kartica,1.5
1901,1901,Kartica,27.8
1902,1902,Gotovina,22.2
1903,1903,Gotovina,6.5
1904,1904,Gotovina,39.1
1905,1905,Gotovina,8.0
1906,1906,Gotovina,10.4
1907,1907,Kartica,69.38
1908,1908,Gotovina,7.0
1909,1909,Gotovina,66.99
1910,1910,Kartica,9.5
1911,1911,Kartica,170.51
1912,1912,Kartica,16.7
1913,1913,Kartica,6.0
1914,1914,Kartica,31.2
1915,1915,Kartica,3.5
1916,1916,Kartica,157.47
1917,1917,Gotovina,21.0
1918,1918,Kartica,2.0
1919,1919,Kartica,19.9
1920,1920,Gotovina,88.25
1921,1921,Kartica,149.47
1922,1922,Kartica,116.45
1923,1923,Gotovina,89.94
1924,1924,Kartica,95.55
1925,1925,Kartica,48.5
1926,1926,Kartica,26.8
1927,1927,Gotovina,17.2
1928,1928,Kartica,20.9
1929,1929,Gotovina,4.9
1930,1930,Gotovina,24.6
1931,1931,Kartica,11.97
1932,1932,Gotovina,5.9
1933,1933,Gotovina,37.48
